origin;sent_id;sentence;source_term;CHV_selection;CHV_substitution;CHV_sim_score;MLM_selection;MLM_substitution;MLM_sim_score
wiki_partially;2243;Costs for restaurants are increased by litigation accusing them of causing obesity.;obesity;['obesity'];obesity;100.0;['diabetes', 'cancer', 'illness', 'confusion', 'anxiety', 'depression', 'disease', 'nausea', 'pain', 'pneumonia'];diabetes;40
wiki_partially;2245;As a result, obesity has been found to reduce life expectancy.;obesity;['obesity'];obesity;100.0;['diabetes', 'smoking', 'infection', 'radiation', 'surgery', 'medication', 'diet', 'alcohol', 'depression', 'insulin'];diabetes;40
wiki_partially;2246;Obese people consistently under-report their food consumption as compared to people of normal weight.;Obese;['obesity'];obesity;100.0;['lean', 'thin', 'Thin', 'healthy', 'elderly', 'small', 'fatty', 'older', 'fat', 'Tall'];healthy;18
wiki_partially;2269;Unfortunately, he fell victim of the plague early in 1680, and died in Prague, where the Viennese court moved in an attempt to evade the epidemic.;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0;['tuberculosis', 'flu', 'virus', 'disease', 'cancer', 'decline', 'famine', 'cough', 'epidemic', 'infection'];disease;18
wiki_partially;2270;He died during a plague epidemic only months after getting the position.;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0;['flu', 'virus', 'tuberculosis', 'cold', 'cough', 'malaria', 'viral', 'temperature', 'Genoa', 'prior'];virus;22
wiki_partially;2283;"The next year, when James Francis Edward was expelled and Louise Mary died of smallpox, Mary was very upset; according to Mary's close friend Madame de Maintenon, Mary was ""a model of desolation"".";smallpox;['smallpox disease', 'alastrim'];smallpox disease;70.0;['pneumonia', 'cancer', 'collapse', 'death', 'breath', 'lung', 'depression', 'stroke', 'cough', 'failure'];pneumonia;24
wiki_partially;2292;The primary effectiveness issue with using condoms to prevent STDs, however, is inconsistent use.;STDs;['sexually transmitted diseases (STDs)'];sexually transmitted diseases (STDs);21.0;['HIV', 'infections', 'intercourse', 'infection', 'falls', 'cocaine', 'withdrawal', 'sex', 'AIDS', 'strokes'];HIV;0
wiki_partially;2301;Although they are generally effective as a contraceptive by blocking sperm, it is presumed that they are likely less effective than latex in preventing the transmission of agents that cause STDs, because of pores in the material.;STDs;['sexually transmitted diseases (STDs)'];sexually transmitted diseases (STDs);21.0;['sperm', 'lesions', 'infections', 'strokes', 'blood', 'disease', 'sex', 'diseases', 'harm', 'inflammation'];infections;22
wiki_partially;2306;"There is insufficient evidence to support DBS as a therapeutic modality for depression; however, the procedure may be an effective treatment modality in the future.";depression;['depressive disorder', 'mental depression', 'sadness', 'depression nos'];depressive disorder;67.0;['anxiety', 'agitation', 'withdrawal', 'cancer', 'mood', 'suicide', 'pain', 'infection', 'HIV', 'suppression'];anxiety;14
wiki_partially;2313;Gajdusek concluded that kuru was transmitted by the ritualistic consumption of the brains of deceased relatives, which was practiced by the Fore.;kuru;['kuru'];kuru;100.0;['tuberculosis', 'HIV', 'malaria', 'banana', 'food', 'infection', 'diabetes', 'illness', 'bite', 'seizure'];HIV;0
wiki_partially;2317;With elimination of cannibalism, kuru disappeared among the South Fore within a generation.;kuru;['kuru'];kuru;100.0;['knowledge', 'gaze', 'banana', 'confusion', 'diabetes', 'ka', 'language', 'insulin', 'people', 'tongue'];diabetes;0
wiki_partially;2332;The Polish family appears and Aschenbach determines that they must not find out about the cholera outbreak for fear that they will leave.;cholera;['cholera'];cholera;100.0;['flu', 'virus', 'viral', 'current', 'recent', 'malaria', 'disease', 'actual', 'HIV', 'local'];virus;18
wiki_partially;2334;The citizens too deny that there is any cause for worry, but Aschenbach finds a graver warning in a German newspaper: 'We doubt the good faith of the Venetian city fathers in their refusal to admit to the cases of cholera in the city.;cholera;['cholera'];cholera;100.0;['malaria', 'depression', 'tuberculosis', 'cancer', 'flu', 'anxiety', 'pneumonia', 'HIV', 'infection', 'stroke'];malaria;43
wiki_partially;2341;Only in a few cases and after many years does it cause demyelination.;demyelination;['demyelination', 'demyelinating disease'];demyelination;100.0;['confusion', 'seizure', 'weakness', 'stroke', 'depression', 'death', 'symptoms', 'inflammation', 'bleeding', 'withdrawal'];symptoms;13
wiki_partially;2345;Smoking has been shown to be an independent risk factor for MS. Stress may be a risk factor although the evidence to support this is weak.;MS;['multiple sclerosis (MS)', 'mitral valve stenosis'];multiple sclerosis (MS);19.0;['pm', 'ca', 'sob', 'cancer', 'depression', 'falls', 'ps', 'men', 'ch', 'strokes'];cancer;0
wiki_partially;2347;MS takes several forms, with new symptoms either occurring in isolated attacks (relapsing forms) or building up over time (progressive forms).;MS;['multiple sclerosis (MS)', 'mitral valve stenosis'];multiple sclerosis (MS);19.0;['Day', 'Today', 'Max', 'Dev', 'Reports', 'End', 'Mon', 'Occasionally', 'Speech', 'Dec'];Day;0
wiki_partially;2348;Inflammation can potentially reduce transmission of information between neurons in at least three ways.;Inflammation;['inflammation'];inflammation;100.0;['Iron', 'Drugs', 'Depression', 'DR', 'Information', 'Agents', 'Noise', 'MR', 'Speech', 'Pain'];Drugs;0
wiki_partially;2355;Though legally blind because of astigmatism and a subsequent injury to his right eye, Knight pursued his artistic talents with the help of specially-designed glasses, and at the age of twelve, he enrolled at the Metropolitan Art School to become a commercial artist.;astigmatism;['astigmatism'];astigmatism;100.0;['vision', 'headache', 'depression', 'camouflage', 'confusion', 'age', 'stress', 'trauma', 'anxiety', 'neglect'];vision;29
wiki_partially;2358;Between November 2002 and July 2003, an outbreak of SARS in southern China caused an eventual 8,273 cases and 775 deaths reported in multiple countries with the majority of cases in Hong Kong.;SARS;['severe acute respiratory syndrome (SARS)'];severe acute respiratory syndrome (SARS);16.0;['virus', 'flu', 'tuberculosis', 'pneumonia', 'malaria', 'cancer', 'sa', 'disease', 'viruses', 'plague'];virus;29
wiki_partially;2361;The cholera outbreak which began in October 2010 has continued.;cholera;['cholera'];cholera;100.0;['flu', 'viral', 'similar', 'malaria', 'virus', 'HIV', 'recent', 'tuberculosis', 'bacterial', 'repeat'];viral;33
wiki_partially;2390;Symptoms often start with vomiting followed by four to eight days of profuse diarrhoea.;diarrhoea;['diarrhea', 'diarrhea symptoms'];diarrhea;94.0;['bleeding', 'nausea', 'stool', 'blood', 'drainage', 'pain', 'urgency', 'thirst', 'gas', 'fever'];nausea;40
wiki_partially;2391;Some people with bronchiectasis may produce frequent green/yellow sputum (up to 240ml (8 oz) daily).;bronchiectasis;['bronchiectasis'];bronchiectasis;100.0;['cough', 'diabetes', 'pneumonia', 'cancer', 'anxiety', 'HIV', 'smoking', 'fever', 'depression', 'coughing'];diabetes;32
wiki_partially;2395;Bronchiectasis has both congenital and acquired causes, with the latter more frequent.;Bronchiectasis;['bronchiectasis'];bronchiectasis;100.0;['HIV', 'Depression', 'pneumonia', 'RA', 'Secondary', 'MAC', 'MR', 'AAA', 'MS', 'depression'];Depression;30
wiki_partially;2396;Later in 1936, Faustina became ill, since speculated to be tuberculosis.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0;['cancer', 'HIV', 'infected', 'pneumonia', 'pulmonary', 'AIDS', 'chronic', 'lung', 'smoking', 'infection'];cancer;24
wiki_partially;2397;That year the first signs of her illness (which was later thought to be tuberculosis) appeared and she was sent to rest for several months in a nearby farm owned by her religious order.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0;['viral', 'pneumonia', 'infectious', 'bacterial', 'HIV', 'cancer', 'infection', 'pulmonary', 'malaria', 'chronic'];pneumonia;40
wiki_partially;2409;The most common cause is gastroenteritis.;gastroenteritis;['gastroenteritis'];gastroenteritis;100.0;['pneumonia', 'infection', 'fever', 'cancer', 'stroke', 'trauma', 'viral', 'seizure', 'alcohol', 'inflammation'];infection;24
wiki_partially;2411;Oral Rehydration Solution (ORS) can be used to prevent dehydration.;dehydration;['loss of body water'];loss of body water;29.0;['infection', 'bleeding', 'falls', 'acid', 'choking', 'confusion', 'seizure', 'pneumonia', 'withdrawal', 'irritation'];infection;17
wiki_partially;2429;Viruses are the usual infectious agents that cause cancer but bacteria and parasites may also have an effect.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['inflammation', 'infection', 'pneumonia', 'disease', 'infections', 'diabetes', 'depression', 'pain', 'tumor', 'fever'];disease;17
wiki_partially;2441;As with other sports, weight trainers should avoid dehydration throughout the workout by drinking sufficient water, even while not thirsty.;dehydration;['loss of body water'];loss of body water;29.0;['driving', 'exercise', 'resting', 'swimming', 'rest', 'restrictions', 'stress', 'competition', 'restriction', 'confusion'];stress;17
wiki_partially;2469;A stroke in 1857 left the king partially paralyzed and largely mentally incapacitated, and his brother William served as regent from 1858 until the king's death in 1861, at which point he acceded to the throne himself as William I. Frederick William IV is buried, together with his wife, in the crypt underneath the Friedenskirche in the park of Sanssouci, Potsdam.;stroke;['stroke', 'acute stroke'];stroke;100.0;['seizure', 'fall', 'death', 'pause', 'time', 'period', 'concussion', 'bleed', 'brain', 'hemisphere'];seizure;33
wiki_partially;2471;Acromegaly most commonly affects adults in middle age, and can result in severe disfigurement, complicating conditions, and premature death if unchecked.;Acromegaly;['acromegaly'];acromegaly;100.0;['HIV', 'Depression', 'Cancer', 'MR', 'AAA', 'AIDS', 'Surgery', 'Secondary', 'HD', 'CA'];Cancer;38
wiki_partially;2486;Suffering from gout, King returned to England in October 1796, and after regaining his health, and resuming his naval career, he was appointed to replace Captain John Hunter as the third Governor of New South Wales.;gout;['gout'];gout;100.0;['malaria', 'pneumonia', 'diabetes', 'cancer', 'stroke', 'bleeding', 'fatigue', 'tuberculosis', 'headache', 'disease'];diabetes;20
wiki_partially;2487;He encouraged smallpox vaccinations, was sympathetic to missionaries, strove to keep peace with the indigenous inhabitants, ordered the printing of Australia's first book, New South Wales General Standing Orders, and encouraged the first newspaper, the Sydney Gazette.;smallpox;['smallpox disease', 'alastrim'];smallpox disease;70.0;['flu', 'pulmonary', 'malaria', 'respiratory', 'monthly', 'newborn', 'tuberculosis', 'HIV', 'seasonal', 'viral'];flu;18
wiki_partially;2498;In mammals (especially primates), menstruation, which is the periodic discharge of blood and mucosal tissue (the endometrium) from the uterus and vagina, is another primary function of the vagina and usually signals fertility.;menstruation;['menstrual disorders', 'menstrual problem', 'abnormal menstruation', 'light periods', 'retrograde menstruation', 'polymenorrhea'];menstrual disorders;64.0;['pregnancy', 'conception', 'bleeding', 'reproduction', 'intercourse', 'abortion', 'sex', 'fertility', 'orgasm', 'pregnant'];pregnancy;35
wiki_partially;2511;When occurring, auras allow epileptics time to prevent injury to themselves and/or others.;epileptics;['epilepsy', 'aura'];epilepsy;80.0;['sleeping', 'seizure', 'recovery', 'people', 'additional', 'wake', 'withdrawal', 'caretaker', 'extinction', 'defenders'];seizure;31
wiki_partially;2518;That was the first and last time that Bo Diddley performed publicly after suffering a stroke.;stroke;['stroke', 'acute stroke'];stroke;100.0;['seizure', 'fall', 'MI', 'pneumonia', 'headache', 'bleed', 'fracture', 'fever', 'concussion', 'death'];seizure;33
wiki_partially;2520;Support for people with disabilities was improved over Windows NT 4.0 with a number of new assistive technologies, and Microsoft increased support for different languages and locale information.;disabilities;['disability'];disability;100.0;['depression', 'children', 'family', 'diabetes', 'falls', 'stroke', 'cancer', 'language', 'siblings', 'grandchildren'];children;29
wiki_partially;2527;It was first described by German psychiatrist and neuropathologist Alois Alzheimer in 1906 and was named after him.;Alzheimer;"[""Alzheimer's disease"", 'alzheimers dementia', 'presenile dementia', 'presenile alzheimer dementia', 'familial alzheimer disease']";Alzheimer's disease;61.0;['psychiatrist', 'syndrome', 'depression', 'man', 'suicide', 'anxiety', 'dem', 'personality', 'disorder', 'virus'];syndrome;14
wiki_partially;2534;Although many older individuals develop some plaques and tangles as a consequence of ageing, the brains of people with AD have a greater number of them in specific brain regions such as the temporal lobe.;AD;"['blood pressure', ""Alzheimer's disease"", 'alzheimers dementia', 'systemic arterial pressure', 'arterial blood pressure', 'admitting diagnosis', 'infantile neuroaxonal dystrophy']";blood pressure;13.0;['diabetes', 'stroke', 'cancer', 'age', 'HIV', 'depression', 'strokes', 'disease', 'AIDS', 'MS'];diabetes;25
wiki_partially;2565;The standard abnormal psychology and psychiatry reference book in North America is the Diagnostic and Statistical Manual of the American Psychiatric Association.;Psychiatric;['behavior disorder', 'mental illness', 'mental dysfunction', 'psychiatric diagnosis'];behavior disorder;25.0;['psychiatrist', 'medical', 'social', 'drug', 'depression', 'mood', 'therapeutic', 'personality', 'disorder', 'mental'];medical;14
wiki_partially;2572;In the early morning of 25 December 1977, he died at home after suffering a stroke in his sleep.;stroke;['stroke', 'acute stroke'];stroke;100.0;['seizure', 'MI', 'change', 'bleed', 'pneumonia', 'pause', 'headache', 'fall', 'block', 'weakness'];seizure;33
