HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.origin,Input.sent_id,Input.method,Input.original_sentence,Input.simplified_sentence,Answer.grammar_original,Answer.grammar_simplified,Answer.meaning_preservation,Answer.simplicity,Approve,Reject
3TUOHPJXYIV6GNQGU0B90R24OQQWXF,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,386PBUZZXHVSWT7MZKU8OR9V6MOJLA,A1RGF4GSGEUQRK,Approved,Thu Apr 23 07:23:25 PDT 2020,Thu Apr 23 07:23:59 PDT 2020,Sun Apr 26 07:23:59 PDT 2020,Thu Apr 23 09:04:29 PDT 2020,,,34,95% (18/19),95% (18/19),95% (18/19),House,35415,MLM,She's depressed for the same reason that she has [tendinitis].,She's depressed for the same reason that she has [pain].,5,5,3,1,,
3TUOHPJXYIV6GNQGU0B90R24OQQWXF,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,3EO896NRAYTGF6FR8TWZAIJC0VTJTO,AG8PCITDPLLKU,Approved,Wed Apr 22 10:44:59 PDT 2020,Wed Apr 22 10:45:21 PDT 2020,Sat Apr 25 10:45:21 PDT 2020,Thu Apr 23 08:22:23 PDT 2020,,,22,100% (16/16),100% (16/16),100% (16/16),House,35415,MLM,She's depressed for the same reason that she has [tendinitis].,She's depressed for the same reason that she has [pain].,5,5,3,2,,
3TUOHPJXYIV6GNQGU0B90R24OQQWXF,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,3OVHNO1VE8ZZYWOY4PZ6T8PGG7HZD5,A3BI0AX5T5GVO3,Rejected,Wed Apr 22 10:43:07 PDT 2020,Wed Apr 22 10:44:56 PDT 2020,Sat Apr 25 10:44:56 PDT 2020,,Thu Apr 23 07:14:32 PDT 2020,inconsistent answers,109,57% (50/87),57% (50/87),57% (50/87),House,35415,MLM,She's depressed for the same reason that she has [tendinitis].,She's depressed for the same reason that she has [pain].,5,5,5,1,,
3TUOHPJXYIV6GNQGU0B90R24OQQWXF,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,3R2UR8A0ICE1XYF8TGP17HL4CO0OXA,A1WW3M5A1PHR7V,Approved,Thu Apr 23 06:24:12 PDT 2020,Thu Apr 23 06:24:32 PDT 2020,Sun Apr 26 06:24:32 PDT 2020,Thu Apr 23 09:17:30 PDT 2020,,,20,100% (5/5),100% (5/5),100% (5/5),House,35415,MLM,She's depressed for the same reason that she has [tendinitis].,She's depressed for the same reason that she has [pain].,4,3,4,1,,
3TUOHPJXYIV6GNQGU0B90R24OQQWXF,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,3T111IHZ5GOETFPQIS0RL94RG5K9R6,A132ZUH96A11A,Rejected,Wed Apr 22 10:43:53 PDT 2020,Wed Apr 22 10:52:47 PDT 2020,Sat Apr 25 10:52:47 PDT 2020,,Thu Apr 23 06:22:29 PDT 2020,Answers not useful,534,0% (0/1),0% (0/1),0% (0/1),House,35415,MLM,She's depressed for the same reason that she has [tendinitis].,She's depressed for the same reason that she has [pain].,5,3,3,0,,
3R6RZGK0XGAI13GL9MSFX3QZJNIYVD,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,34FNN24DCO74PTZ0TXF4HPSMXZJY5F,A219VCQZADQ45W,Approved,Thu Apr 23 05:07:19 PDT 2020,Thu Apr 23 05:07:48 PDT 2020,Sun Apr 26 05:07:48 PDT 2020,Thu Apr 23 06:06:56 PDT 2020,,,29,100% (43/43),100% (43/43),100% (43/43),House,68009,CHV,"Pre-procedure EKG was normal, no [syncope].","Pre-procedure EKG was normal, no [fainting/syncope].",5,5,5,2,,
3R6RZGK0XGAI13GL9MSFX3QZJNIYVD,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,3KB8R4ZV1G56SIV901KBDBLA2WDGBS,A1C8FN01981A69,Approved,Wed Apr 22 10:49:11 PDT 2020,Wed Apr 22 10:50:43 PDT 2020,Sat Apr 25 10:50:43 PDT 2020,Thu Apr 23 05:49:45 PDT 2020,,,92,100% (21/21),100% (11/11),100% (11/11),House,68009,CHV,"Pre-procedure EKG was normal, no [syncope].","Pre-procedure EKG was normal, no [fainting/syncope].",5,5,5,0,,
3R6RZGK0XGAI13GL9MSFX3QZJNIYVD,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,3NG53N1RLXHT3XQ108QOGI91VLU8PC,A1RGF4GSGEUQRK,Approved,Thu Apr 23 07:19:21 PDT 2020,Thu Apr 23 07:19:39 PDT 2020,Sun Apr 26 07:19:39 PDT 2020,Thu Apr 23 09:04:29 PDT 2020,,,18,95% (18/19),95% (18/19),95% (18/19),House,68009,CHV,"Pre-procedure EKG was normal, no [syncope].","Pre-procedure EKG was normal, no [fainting/syncope].",5,5,4,1,,
3R6RZGK0XGAI13GL9MSFX3QZJNIYVD,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,3OE22WJIGKMC16YT3O6ICFH0X4SUQH,A2T82A0E42NI51,Rejected,Wed Apr 22 10:46:22 PDT 2020,Wed Apr 22 10:46:30 PDT 2020,Sat Apr 25 10:46:30 PDT 2020,,Thu Apr 23 04:54:53 PDT 2020,probably a bot,8,0% (0/33),0% (0/33),0% (0/33),House,68009,CHV,"Pre-procedure EKG was normal, no [syncope].","Pre-procedure EKG was normal, no [fainting/syncope].",3,3,3,0,,
3R6RZGK0XGAI13GL9MSFX3QZJNIYVD,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,3WMOAN2SRDVRBOA1SMO647OE60EVNK,A3BI0AX5T5GVO3,Rejected,Wed Apr 22 10:47:57 PDT 2020,Wed Apr 22 10:51:49 PDT 2020,Sat Apr 25 10:51:49 PDT 2020,,Thu Apr 23 07:14:32 PDT 2020,inconsistent answers,232,57% (50/87),57% (50/87),57% (50/87),House,68009,CHV,"Pre-procedure EKG was normal, no [syncope].","Pre-procedure EKG was normal, no [fainting/syncope].",4,5,5,-1,,
3MZ3TAMYTML4IWKZWK12AI788Y7RI7,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,3FTOP5WARHMFZXI0AR8PQ7H73KWJ0C,A3BI0AX5T5GVO3,Rejected,Wed Apr 22 10:43:18 PDT 2020,Wed Apr 22 10:46:11 PDT 2020,Sat Apr 25 10:46:11 PDT 2020,,Thu Apr 23 07:14:32 PDT 2020,inconsistent answers,173,57% (50/87),57% (50/87),57% (50/87),wiki_fully,299,CHV,"[Hypertrophy] (from Greek ὑπέρ ""excess"" + τροφή ""nourishment"") is the increase in the volume of an organ or tissue due to the enlargement of its component cells.","[enlargement] (from Greek ὑπέρ ""excess"" + τροφή ""nourishment"") is the increase in the volume of an organ or tissue due to the enlargement of its component cells.",4,4,4,1,,
3MZ3TAMYTML4IWKZWK12AI788Y7RI7,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,3I3WADAZ9S2SVFVYNA66FYUKJQXO59,A1RGF4GSGEUQRK,Approved,Thu Apr 23 07:21:36 PDT 2020,Thu Apr 23 07:22:05 PDT 2020,Sun Apr 26 07:22:05 PDT 2020,Thu Apr 23 09:04:29 PDT 2020,,,29,95% (18/19),95% (18/19),95% (18/19),wiki_fully,299,CHV,"[Hypertrophy] (from Greek ὑπέρ ""excess"" + τροφή ""nourishment"") is the increase in the volume of an organ or tissue due to the enlargement of its component cells.","[enlargement] (from Greek ὑπέρ ""excess"" + τροφή ""nourishment"") is the increase in the volume of an organ or tissue due to the enlargement of its component cells.",5,3,5,2,,
3MZ3TAMYTML4IWKZWK12AI788Y7RI7,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,3TPWUS5F8BZLZ9DFT6KOAYDGE52WCD,A1ENLHLS8YOFYJ,Approved,Wed Apr 22 10:49:15 PDT 2020,Wed Apr 22 10:49:34 PDT 2020,Sat Apr 25 10:49:34 PDT 2020,Thu Apr 23 05:57:55 PDT 2020,,,19,100% (27/27),100% (27/27),100% (27/27),wiki_fully,299,CHV,"[Hypertrophy] (from Greek ὑπέρ ""excess"" + τροφή ""nourishment"") is the increase in the volume of an organ or tissue due to the enlargement of its component cells.","[enlargement] (from Greek ὑπέρ ""excess"" + τροφή ""nourishment"") is the increase in the volume of an organ or tissue due to the enlargement of its component cells.",4,3,5,-1,,
3MZ3TAMYTML4IWKZWK12AI788Y7RI7,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,3TS1AR6UQSCDC6WOC02DQOZ2IRM7FY,A2T82A0E42NI51,Rejected,Wed Apr 22 10:50:39 PDT 2020,Wed Apr 22 10:50:45 PDT 2020,Sat Apr 25 10:50:45 PDT 2020,,Thu Apr 23 04:54:53 PDT 2020,probably a bot,6,0% (0/33),0% (0/33),0% (0/33),wiki_fully,299,CHV,"[Hypertrophy] (from Greek ὑπέρ ""excess"" + τροφή ""nourishment"") is the increase in the volume of an organ or tissue due to the enlargement of its component cells.","[enlargement] (from Greek ὑπέρ ""excess"" + τροφή ""nourishment"") is the increase in the volume of an organ or tissue due to the enlargement of its component cells.",3,3,3,0,,
3MZ3TAMYTML4IWKZWK12AI788Y7RI7,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,3WS1NTTKE0AZUVW4R1H4B9PFAGH0FY,A219VCQZADQ45W,Approved,Thu Apr 23 04:59:32 PDT 2020,Thu Apr 23 05:00:01 PDT 2020,Sun Apr 26 05:00:01 PDT 2020,Thu Apr 23 06:06:57 PDT 2020,,,29,100% (43/43),100% (43/43),100% (43/43),wiki_fully,299,CHV,"[Hypertrophy] (from Greek ὑπέρ ""excess"" + τροφή ""nourishment"") is the increase in the volume of an organ or tissue due to the enlargement of its component cells.","[enlargement] (from Greek ὑπέρ ""excess"" + τροφή ""nourishment"") is the increase in the volume of an organ or tissue due to the enlargement of its component cells.",5,5,4,1,,
3BC9H1KCYVAVGSGQZWXBJ59DQWKWYL,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,30ZX6P7VFATMV7LEPEC39VAM0IGJ2W,A3BI0AX5T5GVO3,Rejected,Wed Apr 22 10:43:20 PDT 2020,Wed Apr 22 10:46:31 PDT 2020,Sat Apr 25 10:46:31 PDT 2020,,Thu Apr 23 07:14:33 PDT 2020,inconsistent answers,191,57% (50/87),57% (50/87),57% (50/87),House,145282,MLM,The [oncology] department is subsidized by drug companies.,The [surgery] department is subsidized by drug companies.,5,5,5,0,,
3BC9H1KCYVAVGSGQZWXBJ59DQWKWYL,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,3IOEN3P9S9H3IROBMRI0V8VCM6J61X,A1C8FN01981A69,Approved,Wed Apr 22 10:48:09 PDT 2020,Wed Apr 22 10:48:26 PDT 2020,Sat Apr 25 10:48:26 PDT 2020,Thu Apr 23 05:49:45 PDT 2020,,,17,100% (21/21),100% (11/11),100% (11/11),House,145282,MLM,The [oncology] department is subsidized by drug companies.,The [surgery] department is subsidized by drug companies.,5,5,3,1,,
3BC9H1KCYVAVGSGQZWXBJ59DQWKWYL,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,3WJ1OXY92CEMGTKZBP8RQNK6WYTA8V,A1RGF4GSGEUQRK,Approved,Thu Apr 23 07:17:21 PDT 2020,Thu Apr 23 07:17:32 PDT 2020,Sun Apr 26 07:17:32 PDT 2020,Thu Apr 23 09:04:29 PDT 2020,,,11,95% (18/19),95% (18/19),95% (18/19),House,145282,MLM,The [oncology] department is subsidized by drug companies.,The [surgery] department is subsidized by drug companies.,5,5,4,2,,
3BC9H1KCYVAVGSGQZWXBJ59DQWKWYL,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,3WLEIWSYHQFQ41QO1E9IXIU7NQCH2P,A5E2P5F1AXYZ1,Approved,Wed Apr 22 10:43:59 PDT 2020,Wed Apr 22 10:44:22 PDT 2020,Sat Apr 25 10:44:22 PDT 2020,Thu Apr 23 07:42:47 PDT 2020,,,23,100% (2/2),100% (2/2),100% (2/2),House,145282,MLM,The [oncology] department is subsidized by drug companies.,The [surgery] department is subsidized by drug companies.,5,5,2,0,,
3TX9T2ZCBAZVLIQVVIZUXCIFWQOWZC,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,320DUZ38G9KCA1TLOTXSBZ4NA4OJGO,A219VCQZADQ45W,Approved,Thu Apr 23 05:09:24 PDT 2020,Thu Apr 23 05:09:46 PDT 2020,Sun Apr 26 05:09:46 PDT 2020,Thu Apr 23 06:06:57 PDT 2020,,,22,100% (43/43),100% (43/43),100% (43/43),wiki_partially,3052,CHV,"In turn, it is part of the even broader group of diseases affecting the blood, bone marrow, and lymphoid system, which are all known as hematological [neoplasms].","In turn, it is part of the even broader group of diseases affecting the blood, bone marrow, and lymphoid system, which are all known as hematological [tumor].",5,5,4,1,,
3TX9T2ZCBAZVLIQVVIZUXCIFWQOWZC,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,3AAPLD8UCEFKO0K1KTTEY53XN3PHTH,A1ENLHLS8YOFYJ,Approved,Wed Apr 22 10:45:00 PDT 2020,Wed Apr 22 10:45:26 PDT 2020,Sat Apr 25 10:45:26 PDT 2020,Thu Apr 23 05:57:55 PDT 2020,,,26,100% (27/27),100% (27/27),100% (27/27),wiki_partially,3052,CHV,"In turn, it is part of the even broader group of diseases affecting the blood, bone marrow, and lymphoid system, which are all known as hematological [neoplasms].","In turn, it is part of the even broader group of diseases affecting the blood, bone marrow, and lymphoid system, which are all known as hematological [tumor].",5,4,5,2,,
3TX9T2ZCBAZVLIQVVIZUXCIFWQOWZC,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,3O6CYIULEFZHL3UFFX5O44ZML9QWUC,A1996H004O9SDR,Approved,Thu Apr 23 07:25:05 PDT 2020,Thu Apr 23 07:26:17 PDT 2020,Sun Apr 26 07:26:17 PDT 2020,Thu Apr 23 08:48:08 PDT 2020,,,72,100% (10/10),100% (10/10),100% (10/10),wiki_partially,3052,CHV,"In turn, it is part of the even broader group of diseases affecting the blood, bone marrow, and lymphoid system, which are all known as hematological [neoplasms].","In turn, it is part of the even broader group of diseases affecting the blood, bone marrow, and lymphoid system, which are all known as hematological [tumor].",5,4,4,2,,
3TX9T2ZCBAZVLIQVVIZUXCIFWQOWZC,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:19 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:19 PDT 2020,,,3OF2M9AATIM7C2U8W6LTXLK60GFZKJ,A3BI0AX5T5GVO3,Rejected,Wed Apr 22 10:49:04 PDT 2020,Wed Apr 22 10:53:07 PDT 2020,Sat Apr 25 10:53:07 PDT 2020,,Thu Apr 23 07:14:33 PDT 2020,inconsistent answers,243,57% (50/87),57% (50/87),57% (50/87),wiki_partially,3052,CHV,"In turn, it is part of the even broader group of diseases affecting the blood, bone marrow, and lymphoid system, which are all known as hematological [neoplasms].","In turn, it is part of the even broader group of diseases affecting the blood, bone marrow, and lymphoid system, which are all known as hematological [tumor].",4,4,4,1,,
