origin;sent_id;sentence;source_term;CHV_selection;CHV_substitution;CHV_sim_score;MLM_selection;MLM_substitution;MLM_sim_score
House;109025;So, you do have proof that it's cancer but you can't tell me because it might affect the way I react to the medicine?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['normal', 'tumor', 'CA', 'lung', 'inflammation', 'liver', 'blood', 'brain', 'bleeding', 'disease'];normal;33
House;109092;Treatment proves it could be cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['tumor', 'normal', 'disease', 'stomach', 'lung', 'liver', 'brain', 'blood', 'inflammation', 'infection'];disease;17
House;109094;I thought that what she had acted like cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['blood', 'diabetes', 'tumor', 'pneumonia', 'inflammation', 'stroke', 'infection', 'pain', 'radiation', 'normal'];diabetes;33
House;109096;Because it's cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['bleeding', 'normal', 'chronic', 'blood', 'heart', 'stomach', 'pneumonia', 'diabetes', 'healthy', 'back'];blood;0
House;109101;Tibalt wasn't receiving cancer medication.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['pain', 'radiation', 'tumor', 'seizure', 'cardiac', 'blood', 'oral', 'HIV', 'anxiety', 'death'];pain;40
House;109169;I'm ordering her cancer treatment to be continued.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['radiation', 'pain', 'tumor', 'cardiac', 'diabetes', 'trauma', 'anxiety', 'tuberculosis', 'seizure', 'HIV'];tumor;18
House;109171;Cancer stem cells are real.;Cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['brain', 'normal', 'muscle', 'blood', 'tumor', 'bone', 'kidney', 'lung', 'control', 'liver'];brain;36
House;109182;Chemo worked because the cells were basically tumors, chemo shrunk them.;tumors;['tumor'];tumor;100.0;['cancer', 'normal', 'negative', 'masses', 'cells', 'dead', 'aggressive', 'healthy', 'lungs', 'lines'];cancer;18
House;109285;Say the van gogh turns out to have neurosyphilis,;neurosyphilis;['neurosyphilis', 'general paresis'];neurosyphilis;100.0;['HIV', 'depression', 'diabetes', 'malaria', 'MS', 'pneumonia', 'anxiety', 'AIDS', 'tuberculosis', 'headache'];depression;32
House;109300;if there is a tumor, this test will show us;tumor;['tumor'];tumor;100.0;['mass', 'bleed', 'cancer', 'liver', 'fracture', 'stroke', 'kidney', 'node', 'pneumonia', 'seizure'];cancer;18
House;109319;Time course means we can rule out cancer and m.S.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['pneumonia', 'infection', 'stroke', 'tuberculosis', 'tumor', 'MI', 'infections', 'UC', 'diabetes', 'seizure'];infection;33
House;109359;Are known for causing seizures.;seizures;['seizure', 'convulsion', 'complex partial seizures', 'cps', 'grand mal seizures', 'focal seizures', 'clonic seizures', 'jacksonian seizures', 'motor seizures', 'generalized tonic-clonic seizure', 'generalized seizures', 'sensory seizures', 'vertiginous epilepsy', 'epileptic vertigo', 'visual seizure', 'tonic seizure', 'atonic seizures', 'astatic seizure'];seizure;100.0;['strokes', 'anxiety', 'depression', 'stroke', 'confusion', 'agitation', 'nausea', 'infections', 'falls', 'withdrawal'];anxiety;31
House;109363;Phase one indicated some risk of nausea,;nausea;['nausea'];nausea;100.0;['anxiety', 'pneumonia', 'bleeding', 'fall', 'depression', 'falls', 'infection', 'confusion', 'fatigue', 'sleep'];anxiety;31
House;109364;E.D., and insomnia.;insomnia;['sleeplessness', 'terminal insomnia', 'chronic insomnia'];sleeplessness;12.0;['nausea', 'anxiety', 'fatigue', 'depression', 'agitation', 'confusion', 'sleep', 'pain', 'weakness', 'cough'];anxiety;27
House;109378;Rapid detox risks arrhythmia,;arrhythmia;['Abnormal heart rhythms'];Abnormal heart rhythms;55.0;['seizure', 'depression', 'anxiety', 'arrest', 'syndrome', 'stroke', 'fall', 'disorder', 'agitation', 'confusion'];seizure;12
House;109501;If we can trigger the arrhythmia and identify it,;arrhythmia;['Abnormal heart rhythms'];Abnormal heart rhythms;55.0;['rhythm', 'heart', 'seizure', 'event', 'flutter', 'arrest', 'beat', 'murmur', 'pulse', 'rate'];rhythm;75
House;109665;If there is a tumor, this test will show us...;tumor;['tumor'];tumor;100.0;['mass', 'cancer', 'stroke', 'bleed', 'pneumonia', 'seizure', 'liver', 'fracture', 'node', 'lung'];cancer;18
House;109682;I'm not talking fever, here.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['flu', 'pain', 'cough', 'headache', 'cold', 'temperature', 'today', 'chill', 'infection', 'anymore'];flu;25
House;109811;The experimental drugs cause an arrhythmia which causes low blood pressure.;arrhythmia;['Abnormal heart rhythms'];Abnormal heart rhythms;55.0;['MI', 'arrest', 'infection', 'anxiety', 'episode', 'aura', 'seizure', 'event', 'illness', 'interaction'];infection;12
House;110088;But sars explains e cough, causes hypoperfusion, which explai it's perfect.;hypoperfusion;['hypoperfusion', 'respiratory distress syndrome'];hypoperfusion;100.0;['congestion', 'weakness', 'fever', 'swelling', 'confusion', 'fatigue', 'pain', 'pneumonia', 'headache', 'shock'];congestion;35
House;110153;Plus schistocytes on her smear means it's dic, which means she's got cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['tumor', 'blood', 'disease', 'normal', 'CA', 'inflammation', 'radiation', 'UC', 'ca', 'bleeding'];blood;0
House;110235;The ct confirmed gallstones.;gallstones;['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0;['resolution', 'bleed', 'pneumonia', 'negative', 'bleeding', 'stones', 'infection', 'stone', 'fracture', 'unchanged'];pneumonia;24
House;110238;well, of course it's not gallstones.;gallstones;['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0;['clear', 'bleeding', 'infected', 'bloody', 'blood', 'stones', 'liver', 'tapped', 'active', 'cardiac'];blood;31
House;110398;But SARS explains the cough, causes hypoperfusion, which explains the ischemic bowel.;hypoperfusion;['hypoperfusion', 'respiratory distress syndrome'];hypoperfusion;100.0;['congestion', 'weakness', 'nausea', 'inflammation', 'swelling', 'fever', 'pain', 'bleeding', 'blood', 'confusion'];inflammation;12
House;110536;Heads, it's gallstones.;gallstones;['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0;['normal', 'stones', 'blood', 'stable', 'liver', 'small', 'clear', 'stomach', 'bleeding', 'bloody'];blood;31
House;110558;CT confirmed gallstones.;gallstones;['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0;['bleed', 'stones', 'bleeding', 'pneumonia', 'infection', 'negative', 'stone', 'mass', 'resolution', 'normal'];pneumonia;24
House;110659;I already had this conversation with Wilson.;Wilson;['hepatolenticular degeneration'];hepatolenticular degeneration;13.0;['son', 'wife', 'daughter', 'friend', 'family', 'husband', 'mother', 'brother', 'patient', 'friends'];wife;40
House;110727;So the vicodin is my leash. but it won't give me enough relief for an escape back to plainsboro.;leash;[];;;['cream', 'skin', 'cousin', 'fever', 'weakness', 'pain', 'foot', 'favorite', 'patch', 'reaction'];skin;22
House;110754;which means she's got cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['blood', 'diabetes', 'worse', 'normal', 'tumor', 'nausea', 'bleeding', 'improved', 'radiation', 'back'];diabetes;33
House;110755;The belly pain toward a G.I. Tumor.;Tumor;['tumor'];tumor;100.0;['day', 'week', 'clock', 'ul', 'leg', 'bed', 'muscle', 'side', 'rib'];muscle;20
House;110787;of course it's not gallstones.;gallstones;['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0;['bleeding', 'clear', 'infected', 'bloody', 'blood', 'stones', 'cardiac', 'tapped', 'infectious', 'removed'];blood;31
House;110977;So the vicodin is my leash.;leash;[];;;['cream', 'skin', 'foot', 'pain', 'fever', 'weakness', 'burn', 'face', 'finger', 'comfort'];foot;0
House;111067;Plus schistocytes on her smear means it's DIC, which means she's got cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['tumor', 'blood', 'disease', 'normal', 'CA', 'inflammation', 'radiation', 'UC', 'ca', 'bleeding'];blood;0
House;111070;He wasn't looking for a tumor.;tumor;['tumor'];tumor;100.0;['mass', 'cancer', 'bleed', 'stroke', 'liver', 'kidney', 'virus', 'stomach', 'heart', 'lung'];cancer;18
House;111184;Heads it's gallstones, tails it's divisum.;gallstones;['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0;['stones', 'liver', 'stomach', 'blood', 'heart', 'stone', 'kidney', 'normal', 'fluid', 'small'];liver;15
House;111186;She's got gallstones.;gallstones;['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0;['stones', 'blood', 'fine', 'worse', 'improved', 'food', 'pills', 'stuck', 'back', 'wet'];blood;31
House;111188;You figured out she's got gallstones?;gallstones;['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0;['stones', 'blood', 'cancer', 'problems', 'pneumonia', 'bleeding', 'food', 'stuck', 'infected', 'liver'];blood;31
House;111194;I asked the man to stop, polity.;polity;[];;;['pause', 'sob', 'push', 'place', 'sip', 'pure', 'position', 'walk', 'president', 'move'];place;36
House;111227;He was driving recklessly through your comatose village.;comatose;['coma'];coma;73.0;['malaria', 'coma', 'entire', 'white', 'fire', 'golf', 'blue', 'round', 'ash', 'trash'];entire;17
House;111230;The CT confirmed gallstones.;gallstones;['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0;['resolution', 'bleed', 'pneumonia', 'negative', 'bleeding', 'stones', 'infection', 'stone', 'fracture', 'unchanged'];pneumonia;24
House;111236;It's not the gallstones.;gallstones;['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0;['stones', 'liver', 'stomach', 'stone', 'heart', 'kidney', 'case', 'blood', 'mass', 'bleeding'];liver;15
House;111237;Well, of course it's not gallstones.;gallstones;['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0;['clear', 'bleeding', 'infected', 'bloody', 'blood', 'stones', 'liver', 'tapped', 'active', 'cardiac'];blood;31
House;111238;Who thought it was gallstones?;gallstones;['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0;['stones', 'cancer', 'bleeding', 'infected', 'chronic', 'blood', 'liver', 'infection', 'pneumonia', 'infectious'];cancer;29
House;111430;She started vomiting as soon as we started the scan.;vomiting;['vomiting', 'vomiting symptoms'];vomiting;100.0;['nausea', 'eating', 'coughing', 'drinking', 'bleeding', 'feeding', 'swallowing', 'speaking', 'crying', 'talking'];nausea;0
House;111434;I already had this conversation with Wilson... just go with it.;Wilson;['hepatolenticular degeneration'];hepatolenticular degeneration;13.0;['son', 'friend', 'Dr', 'brother', 'daughter', 'husband', 'wife', 'mom', 'mother', 'family'];Dr;0
House;111464;It's been pressing directly on her addiction center.;addiction;['addiction'];addiction;100.0;['psychiatric', 'medical', 'treatment', 'suicide', 'alcohol', 'liver', 'abuse', 'drug', 'pain', 'diabetes'];treatment;27
House;111481;I spoke with Cuddy.;Cuddy;[];;;['wife', 'family', 'son', 'daughter', 'patient', 'husband', 'nurse', 'brother', 'cards', 'grandson'];patient;17
House;111600;THAT ONE WAS.;WAS;['wiskott-aldrich syndrome'];wiskott-aldrich syndrome;0.0;['day', 'time', 'week', 'night', 'pm', 'month', 'afternoon', 'morning', 'evening', 'fell'];time;0
House;111743;MEANS SHE'S A CANDIDATE FOR ATHEROSCLEROSIS.;ATHEROSCLEROSIS;['atherosclerosis', 'arteriosclerosis'];atherosclerosis;100.0;['surgery', 'bypass', 'MI', 'transplant', 'repair', 'intervention', 'stroke', 'rehabilitation', 'MR', 'HD'];surgery;38
House;112443;No, she's not, and she has no history of hypertension.;hypertension;['high blood pressure', 'high blood pressure disorder'];high blood pressure;37.0;['diabetes', 'depression', 'cancer', 'smoking', 'stroke', 'falls', 'seizure', 'bleeding', 'anxiety', 'tobacco'];diabetes;27
House;112507;Patient's dad had bypass surgery, means she's a candidate for atherosclerosis, she needs an ultrasound.;atherosclerosis;['atherosclerosis', 'arteriosclerosis'];atherosclerosis;100.0;['surgery', 'bypass', 'transplant', 'MI', 'repair', 'stroke', 'HD', 'MR', 'intervention', 'AAA'];surgery;38
House;112514;You know that my mom has Alzheimer's.;Alzheimer's;"[""Alzheimer's disease"", 'alzheimers dementia', 'presenile dementia', 'presenile alzheimer dementia', 'familial alzheimer disease']";Alzheimer's disease;72.0;['diabetes', 'depression', 'cancer', 'MS', 'autism', 'seizure', 'anxiety', 'stroke', 'AIDS', 'HIV'];diabetes;27
House;112522;A move, a little wheeze, whatever you thought was in my pocket instead of your inhaler.;wheeze;['wheezing', 'stridor', 'rhonchi', 'lung crackles', 'pleural rub'];wheezing;100.0;['cough', 'fluid', 'crack', 'sob', 'dry', 'blood', 'coughing', 'water', 'wet', 'breath'];cough;20
House;112563;That could signal autoimmune or some kind of dystrophy as the underlying cause.;autoimmune;['autoimmune', 'autoimmune reactions', 'autoimmune disease', 'autoimmunity'];autoimmune;100.0;['diabetes', 'cardiac', 'inflammation', 'inflammatory', 'liver', 'infection', 'metabolic', 'anxiety', 'HIV', 'muscle'];inflammation;38
House;112576;The patient was undergoing a routine surgery for RTA.;RTA;['renal tubular acidosis', 'proximal renal tubular acidosis', 'proximal rta', 'distal renal tubular acidosis', 'hypokalemic distal renal tubular acidosis'];renal tubular acidosis;25.0;['fusion', 'AAA', 'bleeding', 'repair', 'revision', 'mass', 'surgery', 'bypass', 'lap', 'pain'];fusion;0
House;112620;That's indicative of a disease called LAM.;LAM;['lymphangioleiomyomatosis', 'acute nonlymphocytic leukemia (ANLL)', 'acute myelogenous leukemia (AML)', 'non-lymphoblastic leukemia acute'];acute nonlymphocytic leukemia (ANLL);18.0;['heart', 'ca', 'cancer', 'diabetes', 'lad', 'disc', 'hip', 'dig', 'liver', 'back'];cancer;22
House;112670;Her asthma inhaler did the same for you, wiped out your mouth's immune system.;asthma;['asthma', 'bronchitic asthma'];asthma;100.0;['oxygen', 'alcohol', 'cough', 'regular', 'iron', 'insulin', 'baby', 'cocaine', 'medication', 'usual'];alcohol;31
House;112705;Well, then it's epilepsy.;epilepsy;['epilepsy', 'aura'];epilepsy;100.0;['resolved', 'normal', 'chronic', 'seizure', 'improved', 'stable', 'generalized', 'improving', 'severe', 'clear'];normal;14
House;112752;Nine hours is a lot of time to be out for a mini stroke.;stroke;['stroke', 'acute stroke'];stroke;100.0;['seizure', 'attack', 'MI', 'bleed', 'headache', 'event', 'accident', 'MCA', 'brain', 'infection'];attack;33
House;112767;Check his home for toxins and his sinuses for thrombosises.;thrombosises;['thrombosis'];thrombosis;95.0;['bleeding', 'infection', 'bleed', 'blood', 'monitoring', 'stroke', 'pain', 'fever', 'infections', 'symptoms'];infection;12
House;112828;Sleepwalking's not a diagnosis.;Sleepwalking;['sleepwalking'];sleepwalking;100.0;['Pain', 'Depression', 'ID', 'anxiety', 'HIV', 'Fever', 'CP', 'Code', 'Sleep'];Pain;31
House;112830;As long as we can't figure out why-- stress-induced insomnia.;insomnia;['sleeplessness', 'terminal insomnia', 'chronic insomnia'];sleeplessness;12.0;['anxiety', 'depression', 'nausea', 'confusion', 'sleep', 'agitation', 'symptoms', 'pain', 'diabetes', 'fatigue'];sleep;15
House;112833;Could be some sort of narcolepsy.;narcolepsy;['excessive uncontrollable daytime sleepiness', 'narcolepsy with cataplexy'];excessive uncontrollable daytime sleepiness;30.0;['depression', 'anxiety', 'seizure', 'infection', 'sleep', 'withdrawal', 'neglect', 'headache', 'pneumonia', 'pain'];depression;35
House;112964;Coke explains the narcolepsy.;narcolepsy;['excessive uncontrollable daytime sleepiness', 'narcolepsy with cataplexy'];excessive uncontrollable daytime sleepiness;30.0;['pain', 'headache', 'symptoms', 'weakness', 'nausea', 'seizure', 'cough', 'confusion', 'depression', 'history'];symptoms;12
House;112965;Narcolepsy explains the sleepwalking.;Narcolepsy;['excessive uncontrollable daytime sleepiness', 'narcolepsy with cataplexy'];excessive uncontrollable daytime sleepiness;30.0;['anxiety', 'Depression', 'depression', 'medication', 'Pain', 'pain', 'alcohol', 'HIV', 'cocaine', 'MS'];Depression;35
