origin;sent_id;sentence;entity_count;BERN_extracted_ngram;BERN_entity_type;msh_id;MESHtoCUIs;BERN_CUI_semtypes;BERN_CUI_to_CHV_ID;BERN_CHV_terms;BERN_CHV_freq_scores;exact_match_CUIs;exact_match_CUI_semtypes;exact_match_CUI_to_CHV_ID;exact_match_CHV_terms;exact_match_CHV_freq_scores;qumls_CUIs;qumls_extracted_ngrams;qumls_matched_terms;qumls_CUI_semtypes;qumls_CUI_to_CHV_ID;qumls_CHV_terms;qumls_CHV_freq_scores
wiki_partially;293;He died in Bayreuth, Germany, on July 31, 1886, at the age of 74, officially as a result of pneumonia, which he may have contracted during the Bayreuth Festival hosted by his daughter Cosima.;1;pneumonia;disease;D011014;['C0032285', 'C0032300', 'C0887898', 'C3714636'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T050': 'Experimental Model of Disease'}, {'T047': 'Disease or Syndrome'}];[['0000009867'], ['0000009870'], [], ['0000009867', '0000055518']];[['pneumonia'], ['pneumococcal pneumonia'], [], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.423595921], [], [0.745931431, -1.0]];['C0032285'];[{'T047': 'Disease or Syndrome'}];[['0000009867']];[['pneumonia']];[[0.745931431]];['C0032285', 'C3714636'];['pneumonia', 'pneumonia'];['pneumonia', 'pneumonias'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000009867'], ['0000009867', '0000055518']];[['pneumonia'], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.745931431, -1.0]]
wiki_partially;294;When the elder Strauss died from scarlet fever in Vienna in 1849, the younger Strauss merged both their orchestras and engaged in further tours.;1;scarlet fever;disease;D012541;['C0036285'];[{'T047': 'Disease or Syndrome'}];[['0000011070']];[['scarlet fever']];[[0.505711145]];['C0036285'];[{'T047': 'Disease or Syndrome'}];[['0000011070']];[['scarlet fever']];[[0.505711145]];['C0036285'];['scarlet fever'];['scarlet fever'];[{'T047': 'Disease or Syndrome'}];[['0000011070']];[['scarlet fever']];[[0.505711145]]
wiki_partially;297;The sport is open to all competitors with a visual or physical disability.;1;visual or physical disability;disease;Unknown;[];[];[];[];[];[];[];[];[];[];['C3841881', 'C0520817'];['or physical disability', 'or physical disability'];['A physical disability', 'physical disability'];[{'T033': 'Finding'}, {'T046': 'Pathologic Function'}];[[], ['0000037789']];[[], ['physical disability']];[[], [0.613678202]]
wiki_partially;309;In 1955, when Bob Marley was 10 years old, his father died of a heart attack at the age of 70.;1;heart attack;disease;D009203;['C0027051'];[{'T047': 'Disease or Syndrome'}];[['0000008423']];[['heart attack']];[[0.927278218]];['C0027051'];[{'T047': 'Disease or Syndrome'}];[['0000008423']];[['heart attack']];[[0.927278218]];['C0027051'];['heart attack'];['heart attack'];[{'T047': 'Disease or Syndrome'}];[['0000008423']];[['heart attack']];[[0.927278218]]
wiki_partially;310;Tom worked hard as a parcel carrier for the USPS to provide for his family, but in 1985 he suddenly came down with Hodgkin's Disease and died at the age of 29.;1;Hodgkin's Disease;disease;D006689;['C0019829', 'C1334968', 'C1266194', 'C0220597', 'C0152266', 'C0152267'];[{'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}];[['0000006210'], [], [], ['0000021159'], [], []];"[['hodgkin disease (HD)'], [], [], [""adult hodgkin's lymphoma""], [], []]";[[-1.0], [], [], [-1.0], [], []];['C0019829'];[{'T191': 'Neoplastic Process'}];[['0000006210']];[['hodgkin disease (HD)']];[[-1.0]];['C0019829'];"[""Hodgkin's Disease""]";"[""Hodgkin's Disease""]";[{'T191': 'Neoplastic Process'}];[['0000006210']];[['hodgkin disease (HD)']];[[-1.0]]
wiki_partially;311;Cellulite is thought to occur in 80-90% of post-adolescent females.;1;Cellulite;disease;Unknown;[];[];[];[];[];['C0424624', 'C0007642'];[{'T033': 'Finding'}, {'T046': 'Pathologic Function'}];[['0000033361'], ['0000002607']];[['cellulite'], ['cellulitis']];[[0.264800865], [0.229658576]];['C0424624'];['Cellulite'];['Cellulite'];[{'T033': 'Finding'}];[['0000033361']];[['cellulite']];[[0.264800865]]
wiki_partially;312;For the infection of skin and its underlying connective tissue, see cellulitis.;1;cellulitis;disease;D002481;['C0007642', 'C0031557'];[{'T046': 'Pathologic Function'}, {'T046': 'Pathologic Function'}];[['0000002607'], ['0000009638']];[['cellulitis'], ['phlegmon']];[[0.229658576], [0.093898188]];['C0007642', 'C0424624'];[{'T046': 'Pathologic Function'}, {'T033': 'Finding'}];[['0000002607'], ['0000033361']];[['cellulitis'], ['cellulite']];[[0.229658576], [0.264800865]];['C0007642'];['cellulitis'];['cellulitis'];[{'T046': 'Pathologic Function'}];[['0000002607']];[['cellulitis']];[[0.229658576]]
wiki_partially;314;Thrush is commonly seen in infants.;1;Thrush;disease;D002180;['C0006849'];[{'T047': 'Disease or Syndrome'}];[[]];[[]];[[]];['C0006849', 'C0326586', 'C0006840'];[{'T047': 'Disease or Syndrome'}, {'T012': 'Bird'}, {'T047': 'Disease or Syndrome'}];[[], ['0000002340']];[[], ['thrush']];[[], [0.265060777]];['C0006849'];['Thrush'];['Thrush'];[{'T047': 'Disease or Syndrome'}];[[]];[[]];[[]]
wiki_partially;315;Almost 15% of people with weakened immune systems develop a systemic illness caused by Candida species.;1;systemic illness;disease;Unknown;[];[];[];[];[];['C0442893'];[{'T047': 'Disease or Syndrome'}];[['0000035187', '0000021454']];[['systemic illness', 'systemic disease']];[[-1.0, 0.866374478]];['C0442893'];['systemic illness'];['systemic illness'];[{'T047': 'Disease or Syndrome'}];[['0000035187', '0000021454']];[['systemic illness', 'systemic disease']];[[-1.0, 0.866374478]]
wiki_partially;319;So it happened that on the retirement of Homer Swift in 1946, McCarty was asked to head the laboratory established in 1922 to work on streptococci and rheumatic fever.;1;rheumatic fever;disease;D012213;['C0035436'];[{'T047': 'Disease or Syndrome'}];[['0000010844', '0000032094']];[['rheumatic fever', 'acute rheumatic fever']];[[0.523059116, 0.508788839]];['C0035436', 'C2926607', 'C1548484'];[{'T047': 'Disease or Syndrome'}, {'T201': 'Clinical Attribute'}, {'T129': 'Immunologic Factor', 'T121': 'Pharmacologic Substance'}];[['0000010844', '0000032094']];[['rheumatic fever', 'acute rheumatic fever']];[[0.523059116, 0.508788839]];['C0035436', 'C1548484', 'C0035436', 'C2926607'];['rheumatic fever', 'rheumatic fever', 'rheumatic fever', 'rheumatic fever'];['rheumatic fever', 'rheumatic fever', 'Rheumatic fever', 'Rheumatic fever'];[{'T047': 'Disease or Syndrome'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}, {'T047': 'Disease or Syndrome'}, {'T201': 'Clinical Attribute'}];[['0000010844', '0000032094'], ['0000010844', '0000032094']];[['rheumatic fever', 'acute rheumatic fever'], ['rheumatic fever', 'acute rheumatic fever']];[[0.523059116, 0.508788839], [0.523059116, 0.508788839]]
wiki_partially;326;In 1768, at the age of nineteen, Marie Thérèse became a widow when her husband died of a venereal disease at the Château de Louveciennes.;1;venereal disease;disease;D012749;['C0036916'];[{'T047': 'Disease or Syndrome'}];[['0000011285']];[['sexually transmitted diseases (STDs)']];[[-1.0]];['C0036916'];[{'T047': 'Disease or Syndrome'}];[['0000011285']];[['sexually transmitted diseases (STDs)']];[[-1.0]];['C0036916'];['venereal disease'];['venereal disease'];[{'T047': 'Disease or Syndrome'}];[['0000011285']];[['sexually transmitted diseases (STDs)']];[[-1.0]]
wiki_partially;327;Absinthe's popularity grew steadily through the 1840s, when absinthe was given to French troops as a malaria preventive.;1;malaria;disease;Unknown;[];[];[];[];[];['C0024530', 'C2984572', 'C3541306', 'C0206255'];[{'T047': 'Disease or Syndrome'}, {'T169': 'Functional Concept'}, {'T059': 'Laboratory Procedure'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}];[['0000033395', '0000007684']];[['malarial fever', 'malaria']];[[-1.0, 0.521907095]];['C0024530', 'C0206255', 'C0024530', 'C1744563'];['malaria', 'malaria', 'malaria', 'malaria'];['malaria', 'malaria', 'malarias', 'malari'];[{'T047': 'Disease or Syndrome'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}, {'T047': 'Disease or Syndrome'}, {'T023': 'Body Part, Organ, or Organ Component'}];[['0000033395', '0000007684'], ['0000033395', '0000007684']];[['malarial fever', 'malaria'], ['malarial fever', 'malaria']];[[-1.0, 0.521907095], [-1.0, 0.521907095]]
wiki_partially;333;Minna had died of a heart attack on 25 January 1866 in Dresden.;1;heart attack;disease;D009203;['C0027051'];[{'T047': 'Disease or Syndrome'}];[['0000008423']];[['heart attack']];[[0.927278218]];['C0027051'];[{'T047': 'Disease or Syndrome'}];[['0000008423']];[['heart attack']];[[0.927278218]];['C0027051'];['heart attack'];['heart attack'];[{'T047': 'Disease or Syndrome'}];[['0000008423']];[['heart attack']];[[0.927278218]]
wiki_partially;339;Barber said: Jordan died in Los Angeles, California, from a heart attack on February 4, 1975.;1;heart attack;disease;D009203;['C0027051'];[{'T047': 'Disease or Syndrome'}];[['0000008423']];[['heart attack']];[[0.927278218]];['C0027051'];[{'T047': 'Disease or Syndrome'}];[['0000008423']];[['heart attack']];[[0.927278218]];['C0027051'];['heart attack'];['heart attack'];[{'T047': 'Disease or Syndrome'}];[['0000008423']];[['heart attack']];[[0.927278218]]
wiki_partially;342;At some point, the virus in use was no longer cowpox, but vaccinia.;1;cowpox;disease;D015605;['C0010232'];[{'T047': 'Disease or Syndrome'}];[['0000003416']];[['cowpox']];[[0.100500732]];['C0010232'];[{'T047': 'Disease or Syndrome'}];[['0000003416']];[['cowpox']];[[0.100500732]];['C0010232'];['cowpox'];['cowpox'];[{'T047': 'Disease or Syndrome'}];[['0000003416']];[['cowpox']];[[0.100500732]]
wiki_partially;351;Modern scholars believe that the plague killed up to 5,000 people per day in Constantinople at the peak of the pandemic.;1;plague;disease;D010930;['C0032064', 'C0282312', 'C0524687', 'C0524688', 'C0917716', 'C0152936'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000009787'], ['0000027549'], [], ['0000038320'], [], []];[['plague'], ['bubonic plague'], [], ['pneumonic plague'], [], []];[[0.649252267], [0.474154406], [], [0.36520234], [], []];['C0032064', 'C0032066'];[{'T047': 'Disease or Syndrome'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}];[['0000009787']];[['plague']];[[0.649252267]];['C0032064', 'C0032066', 'C0032064'];['plague', 'plague', 'plague'];['plague', 'plague', 'plagues'];[{'T047': 'Disease or Syndrome'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}, {'T047': 'Disease or Syndrome'}];[['0000009787'], ['0000009787']];[['plague'], ['plague']];[[0.649252267], [0.649252267]]
wiki_partially;355;The initial plague ultimately killed perhaps 40% of the city's inhabitants and caused the deaths of up to a quarter of the human population of the eastern Mediterranean.;1;plague;disease;D010930;['C0032064', 'C0282312', 'C0524687', 'C0524688', 'C0917716', 'C0152936'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000009787'], ['0000027549'], [], ['0000038320'], [], []];[['plague'], ['bubonic plague'], [], ['pneumonic plague'], [], []];[[0.649252267], [0.474154406], [], [0.36520234], [], []];['C0032064', 'C0032066'];[{'T047': 'Disease or Syndrome'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}];[['0000009787']];[['plague']];[[0.649252267]];['C0032064', 'C0032066', 'C0032064'];['plague', 'plague', 'plague'];['plague', 'plague', 'plagues'];[{'T047': 'Disease or Syndrome'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}, {'T047': 'Disease or Syndrome'}];[['0000009787'], ['0000009787']];[['plague'], ['plague']];[[0.649252267], [0.649252267]]
wiki_partially;360;"In most of these cases the subjects then feel themselves awake; about half of them noted a feeling of sleep paralysis.";1;sleep paralysis;disease;D020188;['C0456511'];[{'T047': 'Disease or Syndrome'}];[['0000036602']];[['sleep paralysis']];[[0.480879476]];['C0456511'];[{'T047': 'Disease or Syndrome'}];[['0000036602']];[['sleep paralysis']];[[0.480879476]];['C0456511'];['sleep paralysis'];['sleep paralysis'];[{'T047': 'Disease or Syndrome'}];[['0000036602']];[['sleep paralysis']];[[0.480879476]]
wiki_partially;367;1849 was the first year of large scale cholera epidemics in the United States, and thousands are thought to have died along the trail on their way to California-most buried in unmarked graves in Kansas and Nebraska.;1;cholera;disease;D002771;['C0008354'];[{'T047': 'Disease or Syndrome'}];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359'];[{'T047': 'Disease or Syndrome'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359', 'C0008354'];['cholera', 'cholera', 'cholera'];['cholera', 'cholera', 'choleras'];[{'T047': 'Disease or Syndrome'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}, {'T047': 'Disease or Syndrome'}];[['0000002874'], ['0000002874']];[['cholera'], ['cholera']];[[0.480259653], [0.480259653]]
wiki_partially;369;"She later said she ""used to quite like bulimia"", but was able to overcome the illness.";1;bulimia;disease;D052018;['C2267227'];[{'T048': 'Mental or Behavioral Dysfunction'}];[['0000002217']];[['bulimia']];[[0.58377753]];['C0006370', 'C2267227', 'C0541728'];[{'T048': 'Mental or Behavioral Dysfunction'}, {'T048': 'Mental or Behavioral Dysfunction'}, {'T033': 'Finding'}];[['0000002217'], ['0000002217'], []];[['bulimia'], ['bulimia'], []];[[0.58377753], [0.58377753], []];['C0006370'];['bulimia'];['bulimia'];[{'T048': 'Mental or Behavioral Dysfunction'}];[['0000002217']];[['bulimia']];[[0.58377753]]
wiki_partially;371;People diagnosed with schizophrenia are more likely to have been born in winter or spring (at least in the northern hemisphere), which may be a result of increased rates of viral exposures in utero.;1;schizophrenia;disease;D012559;['C0036341'];[{'T048': 'Mental or Behavioral Dysfunction'}];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];[{'T048': 'Mental or Behavioral Dysfunction'}];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];['schizophrenia'];['schizophrenia'];[{'T048': 'Mental or Behavioral Dysfunction'}];[['0000011086']];[['schizophrenia']];[[0.582606313]]
wiki_partially;375;In 40% of men and 23% of women diagnosed with schizophrenia, the condition manifested itself before the age of 19.;1;schizophrenia;disease;D012559;['C0036341'];[{'T048': 'Mental or Behavioral Dysfunction'}];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];[{'T048': 'Mental or Behavioral Dysfunction'}];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];['schizophrenia'];['schizophrenia'];[{'T048': 'Mental or Behavioral Dysfunction'}];[['0000011086']];[['schizophrenia']];[[0.582606313]]
wiki_partially;376;Positive symptoms are those that most individuals do not normally experience but are present in people with schizophrenia.;1;schizophrenia;disease;D012559;['C0036341'];[{'T048': 'Mental or Behavioral Dysfunction'}];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];[{'T048': 'Mental or Behavioral Dysfunction'}];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];['schizophrenia'];['schizophrenia'];[{'T048': 'Mental or Behavioral Dysfunction'}];[['0000011086']];[['schizophrenia']];[[0.582606313]]
wiki_partially;382;In September 1760, a year after arriving in Madrid, Maria Amalia died from tuberculosis at the Buen Retiro Palace outside the capital.;1;tuberculosis;disease;D014376;['C0041296'];[{'T047': 'Disease or Syndrome'}];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];[{'T047': 'Disease or Syndrome'}];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];['tuberculosis'];['tuberculosis'];[{'T047': 'Disease or Syndrome'}];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]]
wiki_partially;385;"Weber was already suffering from tuberculosis when he visited London; he died at the house of Sir George Smart during the night of 4/5 June 1826.";1;tuberculosis;disease;D014376;['C0041296'];[{'T047': 'Disease or Syndrome'}];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];[{'T047': 'Disease or Syndrome'}];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];['tuberculosis'];['tuberculosis'];[{'T047': 'Disease or Syndrome'}];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]]
wiki_partially;390;He died of diabetes in Venice on 19 August 1929, and is buried on the nearby island of San Michele.;1;diabetes;disease;Unknown;[];[];[];[];[];['C0011847', 'C0011849'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[[], ['0000003834']];[[], ['diabetes']];[[], [-1.0]];['C0011849'];['diabetes'];['diabetes'];[{'T047': 'Disease or Syndrome'}];[['0000003834']];[['diabetes']];[[-1.0]]
wiki_partially;393;Sadistic Personality Disorder is found more often in males than in females.;1;Sadistic Personality Disorder;disease;D010554;['C0021124', 'C0031212', 'C0003944', 'C0021139', 'C0004444', 'C0027402'];[{'T048': 'Mental or Behavioral Dysfunction'}, {'T048': 'Mental or Behavioral Dysfunction'}, {'T048': 'Mental or Behavioral Dysfunction'}, {'T048': 'Mental or Behavioral Dysfunction'}, {'T048': 'Mental or Behavioral Dysfunction'}, {'T048': 'Mental or Behavioral Dysfunction'}];[[], ['0000009544'], ['0000001491'], [], ['0000001625'], ['0000008485']];"[[], ['personality disorder'], [""'as if' personality""], [], ['avoidant personality disorder'], ['narcissistic personality']]";[[], [0.800196805], [0.0], [], [0.659944871], [0.59948169]];[];[];[];[];[];['C0031212'];['Personality Disorder'];['Personality Disorder'];[{'T048': 'Mental or Behavioral Dysfunction'}];[['0000009544']];[['personality disorder']];[[0.800196805]]
